index,headline,source_url,publish_date,publisher
272,The ‘novel coronavirus’ could get an official name in days: Report,https://www.channelnewsasia.com/news/world/wuhan-coronavirus-who-scientists-work-to-give-official-name-12394928,05-02-2020 12:25:54,Channel News Asia
273,3 new coronavirus cases in South Korea; 2 men had travelled to Singapore for conference,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-south-korea-cases-12394934,05-02-2020 12:12:10,Channel News Asia
274,Repatriated Belgian tests positive for novel coronavirus,https://www.channelnewsasia.com/news/world/wuhan-coronavirus-virus-belgium-tests-positive-china-12394176,05-02-2020 11:05:47,Channel News Asia
275,'Sufficient room’ within policy band for easing in line with coronavirus economic impact: MAS,https://www.channelnewsasia.com/news/business/sufficient-room-within-policy-band-for-easing-coronavirus-mas-12394530,05-02-2020 11:05:35,Channel News Asia
276,"American, United suspending US flights to and from Hong Kong through Feb 20",https://www.channelnewsasia.com/news/business/wuhan-coronavirus-american-united-suspending-flights-hong-kong-12393744,05-02-2020 08:10:41,Channel News Asia
277,At least 10 on Japan cruise ship test positive for novel coronavirus,https://www.channelnewsasia.com/news/asia/japan-wuhan-coronavirus-cruise-ship-quarantine-virus-12393602,05-02-2020 08:08:44,Channel News Asia
278,China coronavirus death toll rises to 490 as more countries confirm local transmission,https://www.channelnewsasia.com/news/asia/wuhan-virus-death-toll-cases-coronavirus-china-12393418,05-02-2020 07:01:00,Channel News Asia
279,Indonesian health ministry says lab has all needed equipment to detect novel coronavirus,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-indonesia-testing-kits-laboratory-12389198,05-02-2020 06:35:02,Channel News Asia
280,Commentary: Hot and humid weather may end the novel coronavirus – as well as the development of a vaccine,https://www.channelnewsasia.com/news/commentary/hot-climate-wuhan-virus-vaccine-12389694,05-02-2020 06:32:56,Channel News Asia
281,World has 'window of opportunity' to halt virus spread: WHO chief,https://www.channelnewsasia.com/news/world/wuhan-virus-who-china-data-window-of-opportunity-12392968,05-02-2020 03:48:26,Channel News Asia
282,"WHO calls for improved data-sharing on virus, says sending team to China",https://www.channelnewsasia.com/news/world/who-calls-for-improved-data-sharing-on-virus--says-sending-team-to-china-12392908,05-02-2020 03:43:02,Channel News Asia
283,Four-year-old coronavirus patient in Malaysia discharged from hospital,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-virus-girl-malaysia-recover-12392238,05-02-2020 00:45:16,Channel News Asia
284,Coronavirus outbreak: Singapore to provide S$1 million in seed funding to groups helping China communities,https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-support-aid-efforts-coronavirus-12392090,05-02-2020 00:20:19,Channel News Asia
285,Canada aims to evacuate citizens from China on Thursday: Source,https://www.channelnewsasia.com/news/world/canada-evacuate-citizens-from-china-wuhan-coronavirus-12392120,04-02-2020 23:58:09,Channel News Asia
286,Royal Caribbean cancels eight China cruises on coronavirus fears,https://www.channelnewsasia.com/news/business/royal-caribbean-cancels-eight-china-cruises-on-coronavirus-fears-12391310,04-02-2020 21:57:00,Channel News Asia
287,Indonesian women arrested for spreading coronavirus hoax,https://www.channelnewsasia.com/news/asia/wuhan-virus-indonesian-women-arrested-spreading-hoax-12391216,04-02-2020 21:28:59,Channel News Asia
288,Novel coronavirus patient discharged from NCID after recovery: MOH,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-patient-discharged-ncid-moh-12390714,04-02-2020 21:07:26,Channel News Asia
289,Mask Vigilantes Are Giving Out Free Masks. Here’s How You Can Get Them,https://www.channelnewsasia.comhttp://www.8days.sg/8days/liveandlearn/vanityandhealth/mask-vigilantes-are-giving-out-free-masks-here-s-how-you-can-get-12390902,04-02-2020 21:00:29,Channel News Asia
290,Coronavirus outbreak: Britain tells its citizens to leave China after airlines suspend flights,https://www.channelnewsasia.com/news/world/britain-tells-citizens-leave-china-wuhan-coronavirus-12391026,04-02-2020 21:00:15,Channel News Asia
291,"AFC matches involving Chinese teams postponed to April, May due to virus scare",https://www.channelnewsasia.com/news/sport/afc-matches-involving-chinese-teams-postponed-to-april-may-due-12390994,04-02-2020 20:44:01,Channel News Asia
292,What we know about the people who died from the novel coronavirus,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-what-we-know-about-the-fatalities-12390814,04-02-2020 20:05:37,Channel News Asia
293,South Korean 'mask hoarders' threatened with jail,https://www.channelnewsasia.com/news/asia/south-korean-mask-hoarders-threatened-with-jail-12390524,04-02-2020 18:21:54,Channel News Asia
294,Cambodian PM says he will visit students in China's Wuhan for moral support,https://www.channelnewsasia.com/news/asia/cambodia-pm-visit-students-china-wuhan-coronavirus-moral-support-12390216,04-02-2020 18:08:55,Channel News Asia
295,What we know about the locally transmitted coronavirus cases in Singapore,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-virus-new-cases-local-transmission-12390118,04-02-2020 18:00:06,Channel News Asia
296,"Coronavirus outbreak: Schools, eldercare facilities to suspend large gatherings after first local transmission",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-enhanced-measures-schools-businesses-12389986,04-02-2020 18:00:00,Channel News Asia
297,"Thailand confirms 6 new cases of novel coronavirus, including 4 Thais",https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-thailand-new-cases-citizens-japan-drivers-12390442,04-02-2020 17:53:36,Channel News Asia
298,Novel coronavirus spreads fear and racism worldwide,https://www.channelnewsasia.com/news/world/wuhan-coronavirus-spreads-fear-racism-worldwide-travel-ban-12389834,04-02-2020 16:07:12,Channel News Asia
299,"Millions in China banish coronavirus blues with online games, video apps",https://www.channelnewsasia.com/news/business/wuhan-coronavirus-china-online-games-video-apps-12389902,04-02-2020 15:54:32,Channel News Asia
300,Commentary: Open communication and international partnerships needed to fight novel coronavirus,https://www.channelnewsasia.com/news/commentary/wuhan-coronavirus-china-government-sars-response-measure-who-12388634,04-02-2020 15:31:34,Channel News Asia
301,Taiwan calls China 'vile' for limiting WHO access during virus outbreak,https://www.channelnewsasia.com/news/asia/wuhan-virus-taiwan-china-limit-who-access-12389416,04-02-2020 15:26:52,Channel News Asia
302,Malaysia confirms first citizen case of novel coronavirus; man was in Singapore for meeting attended by Chinese delegates,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-malaysia-first-citizen-case-malaysian-12389728,04-02-2020 14:44:51,Channel News Asia
303,Macau to suspend casino operations for 2 weeks to curb spread of novel coronavirus,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-novel-coronavirus-macau-casino-suspend-12389478,04-02-2020 14:22:12,Channel News Asia
304,"South Korea's Black Eagles, 16 exhibitors cancel appearances at Singapore Airshow ",https://www.channelnewsasia.com/news/singapore/singapore-airshow-south-korea-black-eagles-16-exhibitors-cancel-12389250,04-02-2020 14:03:55,Channel News Asia
305,South Korean tourist tests positive for novel coronavirus after visiting Thailand,https://www.channelnewsasia.com/news/asia/south-korea-woman-wuhan-coronavirus-positive-thailand-visit-12389294,04-02-2020 13:38:56,Channel News Asia
306,China opens novel coronavirus hospital built from scratch in under two weeks,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-china-opens-hospital-built-two-weeks-hubei-12388804,04-02-2020 12:54:05,Channel News Asia
307,"Actresses Jeanette Aw, Joanne Peh back in Singapore from China",https://www.channelnewsasia.com/news/lifestyle/jeanette-aw-joanne-peh-singapore-china-wuhan-coronavirus-12388716,04-02-2020 12:50:21,Channel News Asia
308,"Hangzhou and Taizhou, cities far from virus epicentre, implement travel restrictions",https://www.channelnewsasia.com/news/asia/hangzhou-and-taizhou-cities-far-from-virus-epicentre-implement-12388714,04-02-2020 12:42:39,Channel News Asia
309,How luxury brands in Singapore are coping with the novel coronavirus outbreak,https://www.channelnewsasia.com/news/cna-luxury/experiences/singapore-luxury-brands-wuhan-coronavirus-12388210,04-02-2020 12:04:08,Channel News Asia
310,Have a good cry but no boozing: Expert tips for coronavirus-stressed China,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-tips-stressed-china-cry-exercise-no-booze-12388514,04-02-2020 11:54:45,Channel News Asia
311,NATAS postpones travel fair amid concerns that coronavirus outbreak will dampen turnout,https://www.channelnewsasia.com/news/singapore/wuhan-virus-china-coronavirus-natas-travel-fair-12388428,04-02-2020 11:01:50,Channel News Asia
312,Hong Kong reports first coronavirus death,https://www.channelnewsasia.com/news/asia/wuhan-virus-hong-kong-death-china-infection-toll-12388372,04-02-2020 10:43:22,Channel News Asia
313,Malaysians evacuated from Wuhan arrive at KLIA,https://www.channelnewsasia.com/news/asia/malaysia-evacuate-wuhan-coronavirus-arrive-klia-quarantine-12388318,04-02-2020 10:42:03,Channel News Asia
314,"Japan testing 3,700 people quarantined on cruise ship after Hong Kong novel coronavirus case",https://www.channelnewsasia.com/news/asia/japan-wuhan-coronavirus-cruise-ship-quarantine-virus-12388092,04-02-2020 09:09:07,Channel News Asia
315,World Bank calls for global effort against virus,https://www.channelnewsasia.com/news/world/world-bank-wuhan-virus-global-effort-12388076,04-02-2020 08:39:12,Channel News Asia
316,China to allow in US health experts as coronavirus shows no sign of slowing,https://www.channelnewsasia.com/news/asia/wuhan-virus-us-health-experts-who-12384350,04-02-2020 08:26:25,Channel News Asia
317,Some businesses suffer fallout from novel coronavirus,https://www.channelnewsasia.com/news/singapore/some-businesses-suffer-fallout-novel-coronavirus-wuhan-12386396,04-02-2020 07:52:48,Channel News Asia
318,China coronavirus death toll soars past 400,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-coronavirus-death-toll-rises-12387992,04-02-2020 07:04:03,Channel News Asia
319,Commentary: Novel coronavirus reveals old vulnerabilities in the global economy,https://www.channelnewsasia.com/news/commentary/wuhan-virus-global-economic-growth-markets-12386076,04-02-2020 06:30:19,Channel News Asia
320,Commentary: We know more about the novel coronavirus but uncertainty remains about how virus spreads,https://www.channelnewsasia.com/news/commentary/wuhan-coronavirus-symptoms-incubation-quarantine-spread-12385734,04-02-2020 06:22:40,Channel News Asia
321,Disquiet in Indonesia’s Natuna over use of island as quarantine site amid coronavirus outbreak,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-indonesia-natuna-afraid-concerned-quarantine-12386040,04-02-2020 06:22:30,Channel News Asia
322,G7 health ministers agree on coordinated approach to coronavirus,https://www.channelnewsasia.com/news/world/g7-health-ministers-agree-on-coordinated-approach-to-coronavirus-12387750,04-02-2020 04:26:59,Channel News Asia
323,US health officials announce second case of person-to-person coronavirus transmission,https://www.channelnewsasia.com/news/world/us-health-officials-announce-second-case-of-person-to-person-12387726,04-02-2020 04:22:19,Channel News Asia
324,Sub-standard mask donations hamper China virus response: Red Cross,https://www.channelnewsasia.com/news/asia/sub-standard-mask-donations-hamper-china-virus-response--red-cross-12387652,04-02-2020 03:42:42,Channel News Asia
325,"Brazil to declare emergency, quarantine nationals returning from China",https://www.channelnewsasia.com/news/world/brazil-to-declare-emergency--quarantine-nationals-returning-from-china-12387272,04-02-2020 02:13:42,Channel News Asia
326,China detains woman for hiding coronavirus contact history,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-china-detains-hiding-contact-history-virus-12387102,04-02-2020 01:10:52,Channel News Asia
327,Novel coronavirus: Landlords may be penalised for evicting tenants on quarantine or leave of absence,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-landlords-eviction-tenants-quarantine-loa-12387052,04-02-2020 00:36:18,Channel News Asia
328,Philippines' Duterte says xenophobia against Chinese over coronavirus must stop,https://www.channelnewsasia.com/news/asia/wuhan-virus-philippines-duterte-chinese-xenophobia-12387050,03-02-2020 23:40:19,Channel News Asia
329,"Air transit hub UAE to suspend China flights, excluding Beijing",https://www.channelnewsasia.com/news/world/air-transit-hub-uae-suspend-china-flights-excluding-beijing-12387036,03-02-2020 23:35:27,Channel News Asia
330,China says it shared 'latest information' with Taiwan about coronavirus outbreak,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-china-taiwan-who-un-12386984,03-02-2020 23:05:01,Channel News Asia
331,China admits 'shortcomings' in virus response,https://www.channelnewsasia.com/news/asia/china-leadership-admits-shortcomings-virus-response-12386982,03-02-2020 22:58:05,Channel News Asia
332,MPs raise concerns over possible community spread of novel coronavirus and the economic impact on Singapore,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-concerns-parliament-mps-12386616,03-02-2020 22:37:09,Channel News Asia
333,Pakistan bucks trend and resumes flights to virus-hit China,https://www.channelnewsasia.com/news/asia/pakistan-bucks-trend-and-resumes-flights-to-virus-hit-china-12386946,03-02-2020 22:19:19,Channel News Asia
334,Chinese citizens turn to virus tracker apps to avoid infected neighbourhoods,https://www.channelnewsasia.com/news/asia/chinese-citizens-turn-to-virus-tracker-apps-to-avoid-infected-neighbourhoods-12386932,03-02-2020 22:12:01,Channel News Asia
335,China's anti-doping agency halts testing due to coronavirus,https://www.channelnewsasia.com/news/sport/wuhan-coronavirus-china-anti-doping-agency-halts-testing-12386762,03-02-2020 21:01:45,Channel News Asia
336,Chinese turn to social media to feed stranded pets in virus city,https://www.channelnewsasia.com/news/asia/china-wuhan-coronavirus-stranded-pets-social-media-12386638,03-02-2020 20:23:49,Channel News Asia
337,No new cases of novel coronavirus in Singapore for second day running; total remains at 18,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-no-new-cases-feb-3-12384398,03-02-2020 19:52:26,Channel News Asia
338,Malaysia to quarantine citizens evacuated from Wuhan in remote location,https://www.channelnewsasia.com/news/asia/malaysia-evacuate-citizens-wuhan-coronavirus-quarantine-remote-12386402,03-02-2020 19:40:26,Channel News Asia
339,In full: Lawrence Wong's ministerial statement on Singapore's response to novel coronavirus,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-lawrence-wong-ministerial-statement-virus-12385480,03-02-2020 19:29:24,Channel News Asia
340,Chinese cerebral palsy patient dies after father quarantined for coronavirus,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-dad-quarantined-disabled-boy-dies-12386258,03-02-2020 19:02:34,Channel News Asia
341,"China decries travel, visa measures taken against WHO advice on coronavirus",https://www.channelnewsasia.com/news/asia/wuhan-virus-china-decries-travel-visa-measures-who-12386306,03-02-2020 18:50:54,Channel News Asia
342,WHO launches campaign against China virus misinformation,https://www.channelnewsasia.com/news/world/who-launches-campaign-against-china-virus-misinformation-12386244,03-02-2020 18:37:37,Channel News Asia
343,Cruise ships to ban recent China visitors: Global industry body,https://www.channelnewsasia.com/news/world/wuhan-coronavirus-cruise-ships-ban-china-visitors-12386228,03-02-2020 18:37:02,Channel News Asia
344,"Russia to expel foreigners with coronavirus, halts passenger trains to China",https://www.channelnewsasia.com/news/world/russia-wuhan-coronavirus-expel-foreigners-halt-china-train-12386164,03-02-2020 18:13:52,Channel News Asia
345,We will not leave any overseas Singaporean behind: Vivian Balakrishnan on fight against coronavirus ,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-mfa-will-not-leave-singaporeans-behind-12385894,03-02-2020 18:09:03,Channel News Asia
346,Commentary: How effective are mass quarantines in China in curbing the spread of the novel coronavirus?,https://www.channelnewsasia.com/news/commentary/novel-coronavirus-wuhan-china-quarantine-lockdown-sars-who-12385268,03-02-2020 18:05:41,Channel News Asia
347,Novel coronavirus: Hong Kong leader Carrie Lam announces suspension of 10 border crossings with mainland China,https://www.channelnewsasia.com/news/asia/wuhan-virus-hong-kong-carrie-lam-suspension-border-crossings-12386054,03-02-2020 17:31:05,Channel News Asia
348,In full: Gan Kim Yong's ministerial statement on whole-of-Government response to novel coronavirus,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-gan-kim-yong-government-response-12385478,03-02-2020 17:17:51,Channel News Asia
349,Hong Kong economy shrinks for first time in a decade,https://www.channelnewsasia.com/news/business/wuhan-coronavirus-hong-kong-recession-gdp-us-china-trade-war-12385830,03-02-2020 16:58:37,Channel News Asia
350,Australia virus evacuees head for Christmas Island quarantine,https://www.channelnewsasia.com/news/world/australia-virus-evacuees-head-for-christmas-island-quarantine-12385808,03-02-2020 16:58:16,Channel News Asia
351,"Novel coronavirus: 524 people under quarantine in Singapore, says Lawrence Wong",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-quarantine-cases-home-lawrence-wong-12385570,03-02-2020 16:48:09,Channel News Asia
352,"China says US creating, spreading fear after virus outbreak",https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-china-says-united-states-spreading-fear-12385722,03-02-2020 16:27:52,Channel News Asia
353,China says it 'urgently needs' medical masks to tackle virus,https://www.channelnewsasia.com/news/asia/china-urgently-needs-medical-masks-tackle-wuhan-coronavirus-12385700,03-02-2020 16:17:48,Channel News Asia
354,Hong Kong medical workers strike to urge closure of China border to block virus,https://www.channelnewsasia.com/news/asia/hong-kong-medical-workers-strike-china-border-close-coronavirus-12385604,03-02-2020 15:43:14,Channel News Asia
355,Every Singaporean must play their part in fight against coronavirus: Lawrence Wong,https://www.channelnewsasia.com/news/singapore/singaporeans-responsible-fight-wuhan-coronavirus-lawrence-wong-12385410,03-02-2020 15:37:15,Channel News Asia
356,Singapore preparing various contingencies as outbreak of novel coronavirus evolves: Gan Kim Yong,https://www.channelnewsasia.com/news/singapore/novel-coronavirus-singapore-preparing-contigencies-moh-12385056,03-02-2020 15:25:19,Channel News Asia
357,"Shut out of WHO, Taiwan faces flight bans, update delays in novel coronavirus crisis",https://www.channelnewsasia.com/news/asia/wuhan-virus-taiwan-china-who-flight-bans-update-delays-12385448,03-02-2020 15:22:59,Channel News Asia
358,Japan will make utmost efforts to keep novel coronavirus from affecting Olympic Games: PM Abe,https://www.channelnewsasia.com/news/sport/wuhan-coronavirus-japan-olympic-games-tokyo-2020-shinzo-abe-12385528,03-02-2020 14:40:54,Channel News Asia
359,36 evacuated from China to France show virus symptoms,https://www.channelnewsasia.com/news/world/wuhan-novel-coronavirus-france-china-evacuated-symptoms-12385188,03-02-2020 14:03:07,Channel News Asia
360,"Fearing novel coronavirus, Hong Kong residents stock up on food, essentials",https://www.channelnewsasia.com/news/asia/wuhan-virus-china-hong-kong-residents-stock-up-food-essentials-12385150,03-02-2020 13:46:28,Channel News Asia
361,China's death toll from coronavirus surpasses SARS,https://www.channelnewsasia.com/news/asia/china-coronavirus-wuhan-death-toll-spikes-more-than-sars-12385274,03-02-2020 13:40:58,Channel News Asia
362,"Novel coronavirus from Wuhan could transmit through human faeces, say scientists: Report",https://www.channelnewsasia.com/news/asia/wuhan-novel-coronavirus-faeces-oral-fecal-transmission-china-12384732,03-02-2020 11:45:11,Channel News Asia
363,Chinese markets plunge US$420 billion as novel coronavirus death toll rises,https://www.channelnewsasia.com/news/business/wuhan-virus-chinese-markets-plunge-global-fears-death-toll-12384714,03-02-2020 11:31:49,Channel News Asia
364,"Vietnam confirms 3 new cases of novel coronavirus, bringing total to 8",https://www.channelnewsasia.com/news/asia/wuhan-virus-vietnam-confirms-new-cases-china-flight-contact-12384730,03-02-2020 11:09:26,Channel News Asia
365,China unexpectedly cuts reverse repo rates to help economy as novel coronavirus spreads,https://www.channelnewsasia.com/news/business/wuhan-virus-china-central-bank-cuts-reverse-repo-rates-economy-12384558,03-02-2020 10:34:15,Channel News Asia
366,US flight rules on China visits will pose new airline challenges,https://www.channelnewsasia.com/news/world/us-flight-rules-on-china-visits-will-pose-new-airline-challenges-12384174,03-02-2020 07:51:29,Channel News Asia
367,"China coronavirus cases exceed 17,000 nationwide",https://www.channelnewsasia.com/news/asia/wuhan-virus-china-new-cases-death-toll-12384204,03-02-2020 07:12:24,Channel News Asia
368,Commentary: Tourism in Asia takes a beating after Wuhan coronavirus outbreak,https://www.channelnewsasia.com/news/commentary/wuhan-virus-coronavirus-tourism-worst-hit-countries-cities-china-12377622,03-02-2020 06:21:58,Channel News Asia
369,Singaporeans have been 'pitching in' to deal with Wuhan coronavirus threat: Shanmugam,https://www.channelnewsasia.com/news/singapore/singaporeans-have-been-pitching-in-to-deal-with-wuhan-12383664,03-02-2020 00:55:15,Channel News Asia
370,Plane repatriating 250 Europeans from China's Wuhan lands in France,https://www.channelnewsasia.com/news/world/plane-repatriating-europeans-from-china-wuhan-lands-france-12383676,02-02-2020 23:23:58,Channel News Asia
371,Afghanistan seeks to quarantine any coronavirus cases,https://www.channelnewsasia.com/news/asia/afghanistan-quarantine-wuhan-coronavirus-cases-12383662,02-02-2020 23:15:27,Channel News Asia
372,"About 30,000 Chinese work pass holders yet to return from China: Josephine Teo",https://www.channelnewsasia.com/news/singapore/about-30-000-chinese-work-pass-holders-yet-to-return-from-china-12383500,02-02-2020 22:29:16,Channel News Asia
373,More foreigners leaving China as virus fears mount,https://www.channelnewsasia.com/news/asia/foreigners-leaves-china-wuhan-coronavirus-fear-12382852,02-02-2020 21:51:25,Channel News Asia
374,"Singapore supportive of China, confident it can deal with Wuhan coronavirus: Shanmugam",https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-travel-restrictions-ica-shanmugam-12383008,02-02-2020 21:23:19,Channel News Asia
375,North Korea says it is free of new virus amid travel restrictions,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-north-korea-travel-restrictions-12383106,02-02-2020 21:18:14,Channel News Asia
376,Wuhan coronavirus: Chinese army to oversee virus hospital,https://www.channelnewsasia.com/news/asia/chinese-army-oversee-wuhan-coronavirus-hospital-12382676,02-02-2020 19:26:51,Channel News Asia
377,Indonesia bars entry to visitors from China amid evacuation protest,https://www.channelnewsasia.com/news/asia/indonesia-stop-bar-flights-visitor-china-wuhan-coronavirus-12382692,02-02-2020 19:03:13,Channel News Asia
378,Wuhan coronavirus: Malaysia to bring home citizens and their spouses from virus epicentre,https://www.channelnewsasia.com/news/asia/wuhna-coronavirus-malaysia-send-flight-bring-home-citizens-12382584,02-02-2020 18:57:46,Channel News Asia
379,Uber suspends 240 users accounts in Mexico over possible virus contact,https://www.channelnewsasia.com/news/world/uber-suspends-users-mexico-accounts-over-possible-virus-contact-12382554,02-02-2020 18:21:30,Channel News Asia
380,Singapore focused on minimising risk of community spread of Wuhan coronavirus: Iswaran,https://www.channelnewsasia.com/news/singapore/wuhan-virus-iswaran-desmond-lee-masks-resilience-12382594,02-02-2020 18:05:46,Channel News Asia
381,"Coronavirus won't turn you into a 'zombie', says Malaysia",https://www.channelnewsasia.com/news/asia/malaysia-wuhan-coronavirus-zombie-tweet-rumours-12382426,02-02-2020 17:33:15,Channel News Asia
382,"Escaping the virus lockdown in Wuhan would have torn his family, so he stayed",https://www.channelnewsasia.com/news/asia/wuhan-virus-china-south-korea-torn-his-family-stayed-12382270,02-02-2020 17:20:07,Channel News Asia
383,Chinese central bank to pump US$173 billion to economy in fight against virus,https://www.channelnewsasia.com/news/business/people-bank-china-pump-billion-economy-virus-fight-boost-12382398,02-02-2020 16:32:27,Channel News Asia
384,"Wuhan coronavirus: Licence fees waived for hotels, travel agents and tour guides, cleaning costs subsidised",https://www.channelnewsasia.com/news/singapore/wuhan-virus-stb-licence-fees-hotels-tour-guides-cleaning-costs-12382376,02-02-2020 16:24:39,Channel News Asia
385,Herbal remedies for the coronavirus spark debate in China,https://www.channelnewsasia.com/news/asia/herbal-remedies-wuhan-coronavirus-debate-china-12382332,02-02-2020 15:49:51,Channel News Asia
386,Wuhan coronavirus: South Korea bars foreigners who visited Hubei province,https://www.channelnewsasia.com/news/asia/wuhan-virus-south-korea-travellers-hubei-new-cases-12382306,02-02-2020 15:26:05,Channel News Asia
387,'Please take my daughter': Mother of woman with cancer pleads at Hubei blockade,https://www.channelnewsasia.com/news/asia/wuhan-virus-lockdown-hubei-cancer-blockade-coronavirus-12381982,02-02-2020 13:47:06,Channel News Asia
388,Japan confirms three new cases of Wuhan coronavirus,https://www.channelnewsasia.com/news/asia/wuhan-virus-japan-three-cases-coronavirus-12382078,02-02-2020 12:37:15,Channel News Asia
389,Commentary: China in a Wuhan coronavirus lockdown – life is normal but not really,https://www.channelnewsasia.com/news/commentary/china-wuhan-virus-lockdown-travel-flight-bus-quarantine-new-year-12372790,02-02-2020 06:06:29,Channel News Asia
390,Wuhan coronavirus: Hong Kong medical workers agree to strike over mainland border closures,https://www.channelnewsasia.com/news/asia/wuhan-virus-hong-kong-medical-strike-china-border-closures-12380874,02-02-2020 00:07:33,Channel News Asia
391,China to step up financial support in Wuhan coronavirus fight: Central bank,https://www.channelnewsasia.com/news/business/wuhan-coronavirus-china-financial-credit-support-central-bank-12380780,01-02-2020 23:39:27,Channel News Asia
392,"Minimal queues, thin crowds: First day of free mask collection largely proceeds without a hitch",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-free-surgical-mask-collection-queues-12380564,01-02-2020 21:02:57,Channel News Asia
393,"Singapore confident that China, other countries will work together to win battle against Wuhan coronavirus: PM Lee",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-confident-china-work-together-pm-lee-12380534,01-02-2020 20:47:59,Channel News Asia
394,"Avoid speculating, spreading 'unfounded rumours' on Wuhan coronavirus: NEA",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-nea-avoid-spreading-rumours-whatsapp-telegram-12380440,01-02-2020 19:55:51,Channel News Asia
395,"Wuhan coronavirus: 2 new imported cases, no evidence of community spread, says MOH",https://www.channelnewsasia.com/news/singapore/wuhan-virus-2-new-imported-cases-no-evidence-of-community-spread-12379384,01-02-2020 19:35:02,Channel News Asia
396,"China urges no weddings, short funerals to contain Wuhan coronavirus",https://www.channelnewsasia.com/news/asia/wuhan-virus-china-urges-no-weddings-short-funerals-feb-2-12379554,01-02-2020 19:06:16,Channel News Asia
397,Vietnam Airlines to suspend flights to China over Wuhan coronavirus,https://www.channelnewsasia.com/news/asia/wuhan-virus-vietnam-airlines-flights-china-hong-kong-taiwan-12379696,01-02-2020 19:00:11,Channel News Asia
398,"Tourism, transport sectors to get targeted help in response to coronavirus economic impact",https://www.channelnewsasia.com/news/singapore/wuhan-virus-government-help-tourism-transport-heng-swee-keat-12376848,01-02-2020 18:19:10,Channel News Asia
399,Australia to refuse entry to non-citizens arriving from China,https://www.channelnewsasia.com/news/world/wuhan-virus-australia-refuse-entry-arriving-non-china-citizens-12379154,01-02-2020 15:43:56,Channel News Asia
400,China flies citizens home to virus-hit Wuhan,https://www.channelnewsasia.com/news/asia/china-flies-citizens-home-to-virus-hit-wuhan-12378978,01-02-2020 15:42:57,Channel News Asia
401,Apple to shut down all official stores in Chinese mainland due to Wuhan coronavirus outbreak,https://www.channelnewsasia.com/news/business/wuhan-virus-apple-shut-all-official-stores-mainland-china-feb-12379146,01-02-2020 15:25:54,Channel News Asia
402,Systems running smoothly at Singapore's checkpoints during temperature screening measures: Shanmugam,https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-checkpoints-ica-shanmugam-12376846,01-02-2020 15:12:53,Channel News Asia
403,How life in China has changed since SARS,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-sars-life-change-12378002,01-02-2020 13:38:47,Channel News Asia
404,Chinese tourists desert Thai resort as Wuhan coronavirus spreads,https://www.channelnewsasia.com/news/asia/chinese-tourists-desert-thai-resort-as-wuhan-coronavirus-spreads-12378028,01-02-2020 13:11:04,Channel News Asia
405,Wuhan coronavirus: Qantas suspends direct flights to China from Feb 9,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-qantas-suspends-direct-flights-to-china-12377812,01-02-2020 12:44:32,Channel News Asia
406,"Wuhan coronavirus: Quarantined taxi, private-hire drivers to receive care package",https://www.channelnewsasia.com/news/singapore/wuhan-virus-quarantined-taxi-private-hire-drivers-care-package-12377508,01-02-2020 11:56:39,Channel News Asia
407,"Commentary: Lucky to have flown out of Wuhan, but many feel mixture of concern and uncertainty",https://www.channelnewsasia.com/news/commentary/wuhan-virus-coronavirus-evacuated-flight-quarantine-experience-12377328,01-02-2020 11:25:10,Channel News Asia
